caseid,dAge,dAncstry1,dAncstry2,iAvail,iCitizen,iClass,dDepart,iDisabl1,iDisabl2,iEnglish,iFeb55,iFertil,dHispanic,dHour89,dHours,iImmigr,dIncome1,dIncome2,dIncome3,dIncome4,dIncome5,dIncome6,dIncome7,dIncome8,dIndustry,iKorean,iLang1,iLooking,iMarital,iMay75880,iMeans,iMilitary,iMobility,iMobillim,dOccup,iOthrserv,iPerscare,dPOB,dPoverty,dPwgt1,iRagechld,dRearning,iRelat1,iRelat2,iRemplpar,iRiders,iRlabor,iRownchld,dRpincome,iRPOB,iRrelchld,iRspouse,iRvetserv,iSchool,iSept80,iSex,iSubfam1,iSubfam2,iTmpabsnt,dTravtime,iVietnam,dWeek89,iWork89,iWorklwk,iWWII,iYearsch,iYearwrk,dYrsserv
21383,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21384,5,1,1,0,0,4,0,2,2,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,9,0,2,2,0,0,0,4,1,2,1,0,2,0,2,0,0,4,0,0,0,0,2,0,4,10,0,1,0,1,0,0,0,0,2,0,0,2,1,2,0,15,1,0
21385,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
21386,3,1,1,0,0,1,2,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,2,2,5,0,2,0,2,2,0,2,0,0,0,1,1,0,2,10,0,1,0,1,0,0,0,0,0,5,0,2,1,1,0,10,1,0
21387,2,1,12,0,0,1,4,2,2,0,0,1,0,3,2,0,1,0,0,1,0,0,0,0,8,0,2,0,0,0,1,4,2,2,2,0,2,0,2,0,4,2,0,0,0,2,1,0,2,10,0,1,0,2,0,1,0,0,0,5,0,1,1,1,0,11,1,0
21388,3,1,2,0,0,7,3,2,2,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,1,2,2,0,2,0,2,1,0,3,2,0,0,2,1,0,3,10,0,6,0,1,0,0,0,0,0,4,0,2,1,1,0,11,1,0
21389,3,1,2,0,0,1,3,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,8,0,2,0,4,0,1,4,1,2,2,0,2,0,2,2,4,2,2,0,0,1,1,0,2,10,0,6,0,1,0,1,0,0,0,3,0,2,1,1,0,11,1,0
21390,3,2,2,0,0,1,4,2,2,0,0,0,0,3,4,0,2,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,2,0,2,0,2,1,0,3,0,0,0,2,1,0,3,21,0,6,0,1,0,0,0,0,0,3,0,2,1,1,0,16,1,0
21391,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,112,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21392,5,1,1,4,0,1,0,2,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,8,0,2,1,0,0,0,2,2,2,6,0,2,0,2,0,0,2,0,0,0,0,3,0,2,23,0,1,4,1,0,0,0,0,1,0,1,1,1,2,0,10,2,1
21393,2,1,1,0,0,1,2,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,12,4,2,2,5,0,2,0,1,1,0,2,0,0,0,0,1,0,2,24,0,6,0,2,0,0,0,0,0,3,0,1,1,1,0,11,1,0
21394,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,2,0,0,2,0,2,1,4,0,3,0,111,0,0,1,0,10,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,6,0,0
21395,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
21396,4,9,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,4,1,2,0,0,2,0,0,1,0,0,12,0,0,0,6,0,0,10,0,5,0,1,0,0,0,0,3,0,0,0,2,2,0,10,5,0
21397,6,11,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,2,4,0,0,2,1,2,6,1,2,0,2,2,0,0,0,0,0,0,6,0,2,10,0,6,10,1,0,0,0,0,3,0,0,0,2,2,1,8,4,2
21398,4,1,2,0,0,1,4,2,2,0,0,1,0,3,3,0,2,0,0,1,0,0,0,0,9,0,2,0,4,0,1,4,1,2,2,0,2,0,2,1,4,3,0,0,0,2,1,0,3,10,0,6,0,2,0,1,0,0,0,5,0,2,1,1,0,11,1,0
21399,6,0,1,0,0,1,1,2,2,0,0,0,0,4,4,0,2,0,0,1,0,0,0,0,7,0,2,0,0,0,1,2,1,2,2,0,2,0,2,0,0,3,0,0,0,1,1,0,3,10,0,1,10,1,0,0,0,0,0,3,0,2,1,1,1,10,1,1
21400,5,10,10,0,0,1,2,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,7,0,2,0,4,0,1,2,2,2,5,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,6,4,1,0,0,0,0,0,2,1,2,1,1,0,10,1,1
21401,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,1,4,0,2,0,122,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
21402,6,1,2,0,0,1,4,2,2,0,0,1,0,2,3,0,3,0,0,1,0,0,0,0,8,0,2,0,0,0,1,4,1,2,1,0,2,0,2,0,4,4,1,0,0,1,1,0,4,10,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,10,1,0
21403,6,1,1,0,0,3,4,2,2,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,9,0,2,0,0,0,1,4,1,2,3,0,2,0,2,1,0,2,0,0,0,1,1,0,2,10,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,5,1,0
21404,4,1,2,0,0,1,2,2,2,0,0,1,0,4,3,0,2,0,0,1,0,0,0,0,9,0,2,0,4,0,1,4,1,2,1,0,2,0,2,1,4,3,2,0,0,1,1,0,3,10,0,6,0,1,0,1,0,0,0,5,0,2,1,1,0,13,1,0
21405,6,1,1,0,0,2,3,2,2,0,0,4,0,5,4,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,2,3,1,0,0,2,1,0,3,22,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,14,1,0
21406,4,11,1,0,0,1,2,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,5,0,2,0,4,0,1,2,2,2,5,0,2,0,2,3,0,2,0,0,0,2,1,0,2,10,0,6,1,1,1,0,0,0,0,2,0,2,1,1,0,10,1,2
21407,4,1,1,0,0,1,3,2,2,0,0,3,0,2,2,0,2,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,2,0,2,0,2,0,2,3,1,0,0,3,1,0,3,10,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,11,1,0
21408,6,1,1,0,0,1,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,5,0,2,2,0,0,0,4,2,2,6,0,2,0,1,1,4,0,1,0,0,0,6,0,2,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,7,3,0
21409,7,1,1,0,0,1,4,2,2,0,0,0,0,3,5,0,4,0,0,0,0,0,0,0,8,0,2,0,0,0,1,2,1,2,1,0,2,0,2,0,0,5,0,0,0,1,1,0,5,21,0,1,10,1,0,0,0,0,0,5,0,1,1,2,1,14,1,1
21410,3,1,1,0,0,1,3,2,2,0,0,1,0,3,4,0,2,0,0,1,1,0,0,0,9,0,2,0,4,0,1,4,2,2,2,0,2,0,2,2,4,3,0,0,0,1,1,0,3,22,0,6,0,1,0,1,0,0,0,5,0,2,1,1,0,14,1,0
21411,3,11,1,0,0,1,2,2,2,0,0,2,0,3,3,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,3,0,1,0,2,0,1,2,0,0,0,2,1,0,2,10,0,1,0,1,0,1,0,0,0,4,0,1,1,1,0,11,1,0
21412,5,3,1,0,0,0,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,1,2,0,0,2,0,2,2,4,0,0,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,6,0
21413,3,1,12,0,0,1,0,2,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,8,0,2,2,4,0,0,4,1,2,1,0,2,0,2,2,0,2,2,0,0,0,6,0,2,21,0,6,0,3,0,0,0,0,3,0,0,1,1,2,0,11,2,0
21414,6,1,1,0,0,1,4,2,2,0,0,5,0,3,3,0,2,0,0,0,0,0,0,0,9,0,2,0,0,0,1,4,2,2,2,0,2,0,2,2,4,3,1,0,0,1,1,0,3,22,0,1,0,1,0,1,0,0,0,3,0,2,1,1,0,11,1,0
21415,4,1,2,0,0,1,4,2,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,9,0,2,0,0,0,1,2,2,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,1,4,1,0,0,0,0,0,2,1,2,1,1,0,16,1,1
21416,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,112,0,0,1,0,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0
21417,4,9,1,0,4,0,0,2,2,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,2,2,0,0,2,3,2,2,1,0,1,0,0,0,6,0,0,52,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,14,7,0
21418,5,9,1,0,4,6,0,2,2,3,0,4,0,0,0,2,0,0,0,1,0,0,0,0,4,0,1,2,0,0,0,4,2,2,6,0,2,3,2,1,2,0,1,0,0,0,6,0,3,52,0,1,0,1,0,1,0,0,3,0,0,0,2,1,0,3,3,0
21419,4,1,12,0,0,1,4,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,2,2,5,0,2,0,2,3,0,2,0,0,0,1,1,0,2,21,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,10,1,0
21420,3,11,1,0,0,1,2,2,2,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,1,2,2,0,2,0,2,2,0,2,0,0,0,2,1,0,2,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,8,1,0
21421,4,2,1,0,0,2,0,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,0,0,0,4,2,2,2,0,2,0,2,2,1,0,1,0,0,0,6,0,0,10,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,10,3,0
21422,6,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,2,2,1,0,0,1,0,1,2,0,0,13,0,0,0,6,0,0,21,0,6,10,1,0,0,0,0,0,0,0,0,2,2,1,7,5,1
21423,4,3,1,0,3,0,0,2,2,3,0,6,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,4,2,2,0,0,2,4,2,1,3,0,1,0,0,0,6,0,2,51,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,8,7,0
21424,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,2,0,0,2,0,2,2,4,0,2,0,112,0,0,1,0,10,1,6,0,2,0,1,0,0,0,0,0,0,0,2,0,6,0,0
21425,7,1,2,0,0,8,4,2,2,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,1,4,1,2,6,0,2,0,2,0,0,0,0,0,0,1,1,0,2,10,0,1,0,1,0,0,0,0,0,3,0,2,1,1,0,7,1,0
21426,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,4,1,1,5,0,2,0,1,0,0,0,0,0,0,0,6,0,0,10,0,1,0,2,0,0,0,0,3,0,0,0,2,2,0,11,3,0
21427,5,1,1,0,0,6,0,2,2,0,0,3,0,5,1,0,0,1,0,0,0,0,0,0,9,0,2,0,0,0,11,4,2,2,3,0,2,0,2,1,2,2,1,0,0,0,1,0,2,10,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,10,1,0
21428,3,3,1,0,4,0,0,2,2,2,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,4,1,2,0,0,2,4,1,2,3,0,1,0,0,0,6,0,0,52,0,1,0,1,0,1,0,0,3,0,0,0,2,2,0,5,7,0
21429,5,1,1,0,0,1,1,2,2,0,1,0,0,3,3,0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,2,2,2,6,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,1,7,1,0,0,0,0,0,2,0,1,1,1,0,10,1,1
21430,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,4,0,2,0,112,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0
21431,1,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,223,0,0,1,0,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21432,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,4,0,4,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21433,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,4,0,2,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
21434,5,3,1,0,4,1,4,2,2,3,0,7,3,3,4,4,2,0,0,0,0,0,0,0,9,0,1,0,1,0,2,4,2,2,2,0,2,4,2,2,4,3,5,0,0,0,1,0,3,52,0,3,0,1,0,1,0,0,0,4,0,2,1,1,0,5,1,0
21435,7,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,6,0,2,23,0,1,8,1,0,0,0,0,3,0,0,0,2,2,0,9,6,1
21436,7,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,0,0,0,3,2,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,3,10,0,1,0,1,0,0,0,0,3,0,0,0,2,2,0,10,5,0
21437,4,1,1,0,0,5,1,2,2,0,0,0,0,5,5,0,2,0,0,0,0,0,0,0,11,0,2,0,4,0,1,1,1,2,1,0,2,0,2,2,0,3,0,0,0,1,4,0,3,21,0,6,1,1,1,0,0,0,0,5,0,2,1,1,0,10,1,1
21438,4,1,2,0,0,6,4,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,2,0,2,0,1,4,2,2,5,0,2,0,2,0,0,2,6,0,0,1,1,0,2,10,0,4,0,1,0,0,0,0,0,5,0,1,1,1,0,9,1,0
21439,1,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,3,0,0,2,0,111,0,0,1,0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21440,5,1,1,0,0,1,1,2,2,0,1,0,0,4,4,0,2,0,0,0,0,0,0,0,6,0,2,0,0,0,1,2,1,2,2,0,2,0,2,1,0,3,0,0,0,1,1,0,3,23,0,1,7,1,0,0,0,0,0,5,0,2,1,1,0,11,1,1
21441,4,1,3,0,0,1,1,2,2,0,0,0,0,5,5,0,3,1,1,0,0,0,0,1,8,0,2,0,0,0,1,2,2,2,6,0,2,0,2,1,0,3,0,0,0,2,1,0,4,10,0,1,4,1,0,0,0,0,0,5,1,1,1,1,0,11,1,1
21442,5,1,2,0,0,1,3,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,4,2,1,0,0,1,1,0,2,22,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,10,1,0
21443,5,0,1,0,0,1,1,2,2,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,4,0,2,0,4,0,1,2,2,2,6,0,2,0,2,2,0,4,10,0,0,1,1,0,4,23,0,6,4,1,0,0,0,0,0,4,1,2,1,2,0,10,1,1
21444,2,1,1,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,4,1,2,0,0,2,0,1,0,4,0,2,0,112,0,6,1,0,10,1,6,0,2,0,1,0,0,3,0,0,0,2,2,0,7,7,0
21445,4,0,1,0,0,1,2,2,2,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,1,2,1,0,2,0,2,1,4,4,1,0,0,1,1,0,4,10,0,1,0,1,0,1,0,0,0,4,0,2,1,1,0,11,1,0
21446,6,1,2,0,0,4,3,2,2,0,0,0,0,4,4,0,3,0,0,1,0,0,0,0,9,0,2,0,0,0,1,3,2,2,1,0,2,0,2,0,0,4,0,0,0,2,1,0,4,24,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,14,1,0
21447,6,11,2,0,0,1,5,2,2,0,0,0,0,3,3,0,2,0,0,0,0,0,0,1,4,1,2,0,0,0,1,2,1,2,2,0,2,0,2,1,0,3,0,0,0,1,1,0,3,23,0,1,8,1,0,0,0,0,0,5,0,1,1,1,0,10,1,1
21448,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,2,2,0,0,0,2,1,2,0,0,2,0,2,1,0,0,0,0,0,0,6,0,3,10,0,1,9,1,0,0,0,0,3,0,0,0,2,2,1,10,6,2
21449,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,121,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
21450,7,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,2,0,0,2,1,2,0,0,2,0,2,0,0,0,4,0,0,0,6,0,3,22,0,4,10,1,0,0,0,0,3,0,0,0,2,2,1,7,6,1
21451,3,0,1,0,0,1,3,2,2,0,0,0,0,5,3,0,3,0,0,1,0,0,0,0,4,0,2,0,0,0,1,4,2,2,1,0,2,0,2,1,0,4,0,0,0,1,1,0,4,23,0,1,0,1,0,0,0,0,0,4,0,2,1,1,0,14,1,0
21452,3,1,2,0,0,5,2,2,2,0,0,0,0,3,3,0,2,0,0,1,0,0,0,0,10,0,2,0,4,0,5,4,2,2,2,0,2,0,2,2,0,3,9,0,0,0,1,0,3,22,0,6,0,2,0,0,0,0,0,6,0,1,1,1,0,15,1,0
21453,6,1,2,0,0,3,3,2,2,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,10,0,2,0,0,0,1,2,1,2,2,0,2,0,2,1,0,2,0,0,0,1,1,0,3,21,0,1,10,1,0,0,0,0,0,2,0,1,1,2,1,14,1,1
21454,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,141,0,0,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21455,4,1,1,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,2,2,0,0,2,0,1,1,3,0,0,0,0,0,6,0,2,23,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,8,5,0
21456,6,11,2,0,4,1,5,2,2,2,0,0,0,4,4,7,1,0,0,0,0,0,0,0,7,0,1,0,0,0,1,4,1,2,2,0,2,2,2,0,0,2,0,0,0,1,1,0,2,52,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,5,1,0
21457,7,1,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,4,1,2,0,0,2,0,2,1,4,0,5,0,0,0,6,0,2,23,0,3,0,1,0,1,0,0,3,0,0,0,2,2,0,10,5,0
21458,5,0,1,0,0,1,2,2,2,0,0,3,0,3,5,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,1,4,2,2,2,0,2,0,2,1,2,2,1,0,0,1,1,0,2,10,0,1,0,1,0,1,0,0,0,2,0,1,1,1,0,10,1,0
21459,3,1,12,0,0,6,3,1,2,0,0,0,0,5,3,0,0,1,0,1,0,0,0,0,3,0,2,0,4,0,1,4,2,2,5,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,6,0,1,0,0,0,0,0,4,0,1,1,1,0,11,1,0
21460,6,1,1,0,0,1,2,2,2,0,0,0,0,5,5,0,3,0,0,1,0,0,0,0,5,0,2,0,0,0,1,4,1,2,6,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,0,1,0,0,0,0,0,2,0,2,1,1,0,8,1,0
21461,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,2,4,0,2,0,111,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
21462,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,114,0,0,1,0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21463,6,1,1,0,0,1,5,2,2,0,0,0,0,3,3,0,2,0,0,1,0,0,0,0,5,0,2,0,0,0,1,2,1,2,6,0,2,0,2,1,0,3,0,0,0,1,1,0,3,10,0,1,10,1,0,0,0,0,0,5,0,2,1,1,1,7,1,1
21464,3,1,1,0,0,1,3,2,2,0,0,1,0,5,5,0,3,0,0,1,0,0,0,0,8,0,2,0,4,0,1,4,2,2,1,0,2,0,2,1,4,4,0,0,0,1,1,0,4,21,0,6,0,1,0,1,0,0,0,5,0,2,1,1,0,14,1,0
21465,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,1,2,4,0,2,0,223,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,5,0,0
21466,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,2,1,4,0,2,0,111,0,0,1,0,23,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
21467,4,1,1,0,0,1,3,2,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,2,0,2,0,0,1,1,2,1,2,5,0,2,0,2,0,0,4,0,0,0,1,1,0,4,10,0,1,2,1,0,0,0,0,0,1,0,2,1,1,0,10,1,1
21468,3,1,1,0,0,1,3,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,1,8,0,2,0,0,0,1,4,2,2,5,0,2,0,2,0,0,2,1,0,0,1,1,0,2,10,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,13,1,0
21469,5,1,1,0,0,6,0,2,2,0,0,1,0,3,0,0,0,1,0,1,0,0,0,0,2,0,2,0,4,0,0,4,1,2,2,0,2,0,2,1,4,2,2,0,0,0,6,0,2,10,0,6,0,1,0,1,0,0,3,0,0,1,1,2,0,15,2,0
21470,4,1,1,0,0,1,0,2,2,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,1,0,2,2,0,1,0,2,2,2,5,0,2,0,2,1,0,3,0,0,0,0,6,0,3,10,0,1,4,1,1,0,0,0,3,0,1,2,1,2,0,11,1,2
21471,5,1,1,0,0,7,4,2,2,0,0,0,0,4,4,0,3,0,0,1,0,0,0,0,8,0,2,0,0,0,1,2,1,2,3,0,2,0,2,1,0,4,0,0,0,1,1,0,4,10,0,1,4,1,0,0,0,0,0,4,1,2,1,1,0,11,1,1
21472,2,1,1,0,0,1,5,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,7,0,2,0,4,0,1,4,2,2,3,0,2,0,2,2,0,2,2,0,221,1,1,1,2,22,1,6,0,2,0,0,0,0,0,4,0,1,1,1,0,7,1,0
21473,3,0,1,0,0,1,2,2,2,0,0,1,0,3,3,0,1,0,0,0,0,0,0,0,9,0,2,0,4,0,1,4,1,2,1,0,2,0,2,2,4,2,2,0,0,1,1,0,2,10,0,6,0,1,0,1,0,0,0,5,0,2,1,1,0,12,1,0
21474,4,11,1,0,0,6,0,2,2,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,8,0,2,2,0,0,0,4,1,2,2,0,2,0,2,1,2,2,1,0,0,0,6,0,2,23,0,1,0,1,0,1,0,0,3,0,0,2,1,2,0,10,2,0
21475,6,1,1,0,3,6,4,2,2,2,0,5,4,3,3,7,0,1,0,0,0,0,0,0,9,0,1,0,0,0,1,4,1,2,1,0,1,4,2,1,4,4,1,0,0,1,1,0,4,51,0,1,0,1,0,1,0,0,0,4,0,1,1,1,0,16,1,0
21476,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,2,0,0,0,0,0,2,2,4,0,2,0,211,0,0,1,0,10,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0
21477,3,0,1,0,0,1,1,2,2,0,0,0,0,3,3,0,1,0,0,0,0,0,0,1,8,0,2,0,4,0,1,3,1,2,3,0,2,0,2,1,0,2,2,0,0,1,1,0,2,10,0,6,0,1,0,0,0,0,0,3,0,1,1,1,0,10,1,0
21478,5,1,1,0,0,6,0,2,2,0,0,3,0,1,0,0,0,1,0,0,1,0,0,1,3,0,2,2,1,0,0,4,2,2,5,0,2,0,2,2,2,2,0,0,0,0,6,0,2,21,0,3,0,1,0,1,0,0,3,0,0,1,1,2,0,10,1,0
21479,5,1,1,0,0,1,3,2,2,0,0,5,0,2,2,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,1,4,2,2,3,0,2,0,2,0,2,2,0,0,0,2,1,0,2,21,0,1,0,1,0,1,0,0,0,5,0,1,1,1,0,10,1,0
